ID,value,axis,IDvec
4090,-3.6285553,1,1364
4091,-1.1061553999999998,2,1364
4092,9.306046,3,1364
4093,-0.86325073,1,1365
4094,-0.29930115,2,1365
4095,9.064239500000001,3,1365
4096,1.0401306000000001,1,1366
4097,-0.8786925999999999,2,1366
4098,11.429703,3,1366
4099,-1.433075,1,1367
4100,-1.0821991000000002,2,1367
4101,9.385056,3,1367
4102,-0.116256714,1,1368
4103,-1.1229095,2,1368
4104,10.553436,3,1368
4105,1.6410828000000002,1,1369
4106,-0.64167786,2,1369
4107,9.839966,3,1369
4108,-1.8281096999999997,1,1370
4109,-0.83081055,2,1370
4110,9.064239500000001,3,1370
4111,-1.8065643,1,1371
4112,-0.8140564,2,1371
4113,9.176758,3,1371
4114,0.78634644,1,1372
4115,-0.6847687,2,1372
4116,10.735397,3,1372
4117,0.26202393,1,1373
4118,-0.60336304,2,1373
4119,9.847137,3,1373
4120,-0.8895874,1,1374
4121,-0.86672974,2,1374
4122,10.0290985,3,1374
4123,0.9491576999999999,1,1375
4124,-0.30888367,2,1375
4125,10.201477,3,1375
4126,0.27160645,1,1376
4127,-0.9624939,2,1376
4128,9.971634,3,1376
4129,-1.6030579,1,1377
4130,-0.9002533000000001,2,1377
4131,9.253372,3,1377
4132,0.34822083,1,1378
4133,-0.1388855,2,1378
4134,10.179932,3,1378
4135,-0.2144165,1,1379
4136,-0.7015228,2,1379
4137,9.4951935,3,1379
4138,-0.52326965,1,1380
4139,-0.6225128000000001,2,1380
4140,10.074585,3,1380
4141,0.49186707,1,1381
4142,-0.29930115,2,1381
4143,10.354706,3,1381
4144,-0.33174133,1,1382
4145,-0.17240906,2,1382
4146,9.533508,3,1382
4147,-0.9087371999999999,1,1383
4148,-0.4932251,2,1383
4149,10.081772,3,1383
4150,0.49665833,1,1384
4151,-0.27775574,2,1384
4152,9.614899000000001,3,1384
4153,1.1885834,1,1385
4154,-0.39266968,2,1385
4155,10.493576,3,1385
4156,-0.61665344,1,1386
4157,-0.4022522,2,1386
4158,8.527939,3,1386
4159,-0.41314697,1,1387
4160,-1.6879425,2,1387
4161,11.247757,3,1387
4162,-0.068374634,1,1388
4163,-0.53393555,2,1388
4164,9.140854,3,1388
4165,0.40087890000000004,1,1389
4166,0.23460388,2,1389
4167,10.120087,3,1389
4168,-0.48257446,1,1390
4169,0.20587158,2,1390
4170,9.387450999999999,3,1390
4171,-0.279068,1,1391
4172,0.10292053,2,1391
4173,9.892624,3,1391
4174,-1.8137511999999998,1,1392
4175,-0.38070679999999996,2,1392
4176,9.892624,3,1392
4177,-0.43469238,1,1393
4178,0.031097412,2,1393
4179,9.772919,3,1393
4180,1.1742096000000002,1,1394
4181,-0.21072388,2,1394
4182,10.469635,3,1394
4183,0.1399231,1,1395
4184,-0.9146118000000001,2,1395
4185,9.636444000000001,3,1395
4186,0.3170929,1,1396
4187,-0.88827515,2,1396
4188,10.13205,3,1396
4189,-0.20245361,1,1397
4190,-0.9217987,2,1397
4191,9.650818,3,1397
4192,0.089645386,1,1398
4193,-0.500412,2,1398
4194,9.839966,3,1398
4195,-0.38201904,1,1399
4196,-0.658432,2,1399
4197,9.404221000000001,3,1399
4198,0.118377686,1,1400
4199,-0.46450806,2,1400
4200,9.959671,3,1400
4201,0.23808289,1,1401
4202,-0.45732117,2,1401
4203,10.065017999999998,3,1401
4204,0.47511292,1,1402
4205,-0.10058594,2,1402
4206,10.081772,3,1402
4207,-0.09710693,1,1403
4208,-0.47647095,2,1403
4209,9.708282,3,1403
4210,-0.16893005,1,1404
4211,-0.46450806,2,1404
4212,9.569412,3,1404
4213,0.5565033,1,1405
4214,-0.54589844,2,1405
4215,10.223038,3,1405
4216,1.2628021,1,1406
4217,-0.34957886,2,1406
4218,9.892624,3,1406
4219,-0.58792114,1,1407
4220,-0.75419617,2,1407
4221,9.567017,3,1407
4222,0.15428162,1,1408
4223,-0.25860596,2,1408
4224,9.794464,3,1408
4225,0.76719666,1,1409
4226,-0.17959595,2,1409
4227,9.734619,3,1409
4228,0.48228455,1,1410
4229,-0.658432,2,1410
4230,10.548645,3,1410
4231,-0.8249511999999999,1,1411
4232,-0.038330078,2,1411
4233,8.839188,3,1411
4234,0.21414185,1,1412
4235,-0.11015319999999999,2,1412
4236,10.306824,3,1412
4237,0.8797302,1,1413
4238,-0.09579468,2,1413
4239,10.141632000000001,3,1413
4240,-0.7483368,1,1414
4241,-0.27536009999999994,2,1414
4242,9.760956,3,1414
4243,0.19020079999999998,1,1415
4244,0.06701660000000001,2,1415
4245,9.545471000000001,3,1415
4246,0.69776917,1,1416
4247,-0.10537719999999999,2,1416
4248,10.151199,3,1416
4249,-0.18569946,1,1417
4250,-0.48605347,2,1417
4251,9.624481,3,1417
4252,0.40327454,1,1418
4253,-0.57463074,2,1418
4254,10.342742999999999,3,1418
4255,1.3609619,1,1419
4256,-0.29211426,2,1419
4257,9.581389999999999,3,1419
4258,0.16865539999999998,1,1420
4259,-0.75419617,2,1420
4260,10.472031,3,1420
4261,0.32666016,1,1421
4262,-0.16282654,2,1421
4263,8.963683999999999,3,1421
4264,0.11358642599999999,1,1422
4265,-0.42140198,2,1422
4266,10.146423,3,1422
4267,0.16625977,1,1423
4268,-0.5818175999999999,2,1423
4269,9.7920685,3,1423
4270,0.40567017,1,1424
4271,-0.16043091,2,1424
4272,9.595749,3,1424
4273,0.28836059999999997,1,1425
4274,-0.40704346,2,1425
4275,10.17276,3,1425
4276,-0.3293457,1,1426
4277,-0.29211426,2,1426
4278,9.4951935,3,1426
4279,0.40327454,1,1427
4280,-0.19155884,2,1427
4281,10.428939999999999,3,1427
4282,0.6642456,1,1428
4283,0.26573179999999996,2,1428
4284,9.107330000000001,3,1428
4285,0.013031006000000001,1,1429
4286,0.0717926,2,1429
4287,10.235000999999999,3,1429
4288,-0.5974884,1,1430
4289,-0.28971863,2,1430
4290,9.89502,3,1430
4291,0.443985,1,1431
4292,0.19630432,2,1431
4293,9.4401245,3,1431
4294,0.49186707,1,1432
4295,-0.09819031,2,1432
4296,10.364288,3,1432
4297,-0.35089109999999996,1,1433
4298,-0.10537719999999999,2,1433
4299,9.397034,3,1433
4300,0.43440247,1,1434
4301,0.15080261,2,1434
4302,9.947693,3,1434
4303,-0.089920044,1,1435
4304,-0.1963501,2,1435
4305,10.282883,3,1435
4306,0.2596283,1,1436
4307,-0.06227112,2,1436
4308,9.543076,3,1436
4309,0.53256226,1,1437
4310,-0.33522034,2,1437
4311,9.813628999999999,3,1437
4312,0.53256226,1,1438
4313,-0.30169678,2,1438
4314,10.115295,3,1438
4315,0.106399536,1,1439
4316,-0.39506529999999995,2,1439
4317,9.847137,3,1439
4318,-0.10668945,1,1440
4319,-0.16761779999999998,2,1440
4320,9.243805,3,1440
4321,0.17103577,1,1441
4322,-0.6512451,2,1441
4323,10.694687,3,1441
4324,0.5517273,1,1442
4325,-0.1843872,2,1442
4326,9.341965,3,1442
4327,0.55410767,1,1443
4328,-0.47886658,2,1443
4329,10.0841675,3,1443
4330,-0.111465454,1,1444
4331,-0.055099487,2,1444
4332,9.480835,3,1444
4333,-0.44425964,1,1445
4334,-0.32563782,2,1445
4335,10.182327,3,1445
4336,0.12554932,1,1446
4337,0.019119263,2,1446
4338,10.036285000000001,3,1446
4339,0.47988892,1,1447
4340,0.15559387,2,1447
4341,9.557449,3,1447
4342,-0.10668945,1,1448
4343,-0.08143616,2,1448
4344,9.902206,3,1448
4345,-0.33653259999999996,1,1449
4346,-0.18916321,2,1449
4347,10.041077,3,1449
4348,0.47511292,1,1450
4349,0.09095764,2,1450
4350,9.595749,3,1450
4351,-0.3987732,1,1451
4352,-0.08621216,2,1451
4353,9.863907000000001,3,1451
4354,-0.28146362,1,1452
4355,-0.019180298000000002,2,1452
4356,9.768127,3,1452
4357,0.47271729999999995,1,1453
4358,0.08616638,2,1453
4359,9.938125999999999,3,1453
4360,-0.12344360000000001,1,1454
4361,-0.052703857,2,1454
4362,9.923752,3,1454
4363,0.058517455999999995,1,1455
4364,-0.06706238,2,1455
4365,10.148804,3,1455
4366,0.4080658,1,1456
4367,-0.20593262,2,1456
4368,9.4951935,3,1456
4369,0.4774933,1,1457
4370,-0.39985657,2,1457
4371,10.230209,3,1457
4372,0.63072205,1,1458
4373,-0.019180298000000002,2,1458
4374,9.320419000000001,3,1458
4375,-0.15457153,1,1459
4376,-0.22268677,2,1459
4377,9.902206,3,1459
4378,-0.28865050000000003,1,1460
4379,-0.35197449999999997,2,1460
4380,9.7322235,3,1460
4381,0.56129456,1,1461
4382,-0.5099945,2,1461
4383,10.34993,3,1461
4384,0.72650146,1,1462
4385,-0.46450806,2,1462
4386,9.622086,3,1462
4387,-0.17611694,1,1463
4388,-0.6296997,2,1463
4389,9.873474,3,1463
4390,0.36976624,1,1464
4391,-0.10537719999999999,2,1464
4392,9.741791000000001,3,1464
4393,-0.08274841,1,1465
4394,-0.35437012,2,1465
4395,9.789688,3,1465
4396,0.4774933,1,1466
4397,-0.11973572,2,1466
4398,9.969238,3,1466
4399,0.23329163,1,1467
4400,0.04067993,2,1467
4401,9.772919,3,1467
4402,-0.10429382,1,1468
4403,-0.10537719999999999,2,1468
4404,9.734619,3,1468
4405,0.18061829,1,1469
4406,0.014343261999999999,2,1469
4407,10.129653999999999,3,1469
4408,0.1399231,1,1470
4409,0.10052489999999999,2,1470
4410,9.547867,3,1470
4411,0.38891602,1,1471
4412,0.18193054,2,1471
4413,9.885452,3,1471
4414,0.25004578,1,1472
4415,0.031097412,2,1472
4416,10.124863000000001,3,1472
4417,-0.66693115,1,1473
4418,0.1292572,2,1473
4419,9.150421000000001,3,1473
4420,0.07048035,1,1474
4421,0.11968994,2,1474
4422,10.309219,3,1474
4423,0.8988799999999999,1,1475
4424,0.46923828,2,1475
4425,9.641235,3,1475
4426,-0.25512695,1,1476
4427,-0.43577576,2,1476
4428,10.627655,3,1476
4429,-0.78663635,1,1477
4430,-0.18916321,2,1477
4431,9.404221000000001,3,1477
4432,2.0074005,1,1478
4433,0.598526,2,1478
4434,9.488007000000001,3,1478
4435,0.12554932,1,1479
4436,-0.6392821999999999,2,1479
4437,10.716232000000002,3,1479
4438,0.048934937000000005,1,1480
4439,0.15080261,2,1480
4440,9.076202,3,1480
4441,-0.118652344,1,1481
4442,-0.23944092,2,1481
4443,10.127258,3,1481
4444,0.41525270000000003,1,1482
4445,0.4500885,2,1482
4446,9.693909,3,1482
4447,-0.10908508,1,1483
4448,0.32559204,2,1483
4449,9.734619,3,1483
4450,0.32426453,1,1484
4451,0.014343261999999999,2,1484
4452,10.079376,3,1484
4453,0.020202637,1,1485
4454,0.25854492,2,1485
4455,9.636444000000001,3,1485
4456,-0.39398193,1,1486
4457,0.34713745,2,1486
4458,9.765732,3,1486
4459,0.29315186,1,1487
4460,0.6679535,2,1487
4461,9.325211,3,1487
4462,0.34103394,1,1488
4463,0.20587158,2,1488
4464,10.536667,3,1488
4465,0.23808289,1,1489
4466,0.8834380999999999,2,1489
4467,9.569412,3,1489
4468,-0.7698822,1,1490
4469,0.25375366,2,1490
4470,9.844742,3,1490
4471,0.26441956,1,1491
4472,0.68470764,2,1491
4473,9.308441,3,1491
4474,0.230896,1,1492
4475,0.29206848,2,1492
4476,10.5390625,3,1492
4477,0.56129456,1,1493
4478,1.0031433,2,1493
4479,9.523926,3,1493
4480,0.65467834,1,1494
4481,-0.20353699,2,1494
4482,10.51033,3,1494
4483,0.32426453,1,1495
4484,0.08137512,2,1495
4485,9.341965,3,1495
4486,-1.3492737,1,1496
4487,-0.06466675,2,1496
4488,9.878264999999999,3,1496
4489,1.3034973,1,1497
4490,0.8834380999999999,2,1497
4491,9.399429,3,1497
4492,0.34103394,1,1498
4493,0.10052489999999999,2,1498
4494,10.302032,3,1498
4495,-1.0811309999999998,1,1499
4496,0.7038727,2,1499
4497,8.585403,3,1499
4498,0.9060669,1,1500
4499,0.8020325,2,1500
4500,10.383438,3,1500
4501,1.5261536,1,1501
4502,0.72302246,2,1501
4503,9.863907000000001,3,1501
4504,-0.28146362,1,1502
4505,0.08137512,2,1502
4506,10.958053999999999,3,1502
4507,-0.015701293999999998,1,1503
4508,0.82118225,2,1503
4509,8.587784,3,1503
4510,0.6570587,1,1504
4511,0.9432831,2,1504
4512,10.155991,3,1504
4513,1.8661346,1,1505
4514,0.7062683000000001,2,1505
4515,10.895798,3,1505
4516,1.4423676,1,1506
4517,1.1803131000000002,2,1506
4518,10.103317,3,1506
4519,-0.44665527,1,1507
4520,1.4317017,2,1507
4521,8.482452,3,1507
4522,-1.2032318000000002,1,1508
4523,1.3383331,2,1508
4524,8.482452,3,1508
4525,4.1118927,1,1509
4526,0.14363098,2,1509
4527,11.35788,3,1509
4528,2.5748138,1,1510
4529,-0.021575927999999998,2,1510
4530,9.954880000000001,3,1510
4531,-1.1697083000000001,1,1511
4532,0.19630432,2,1511
4533,9.9500885,3,1511
4534,2.907608,1,1512
4535,-0.25621033,2,1512
4536,10.517517,3,1512
4537,1.4471588,1,1513
4538,-0.13171387,2,1513
4539,9.025925,3,1513
4540,-0.53045654,1,1514
4541,-0.22029114,2,1514
4542,9.267746,3,1514
4543,0.051330565999999994,1,1515
4544,-0.5028076,2,1515
4545,10.472031,3,1515
4546,0.9826813,1,1516
4547,-0.2538147,2,1516
4548,9.191132000000001,3,1516
4549,1.092804,1,1517
4550,-0.81166077,2,1517
4551,10.227814,3,1517
4552,1.353775,1,1518
4553,-0.34478759999999997,2,1518
4554,9.6987,3,1518
4555,1.6410828000000002,1,1519
4556,-0.40704346,2,1519
4557,9.892624,3,1519
4558,1.1191406000000002,1,1520
4559,-0.63209534,2,1520
4560,10.220642,3,1520
4561,-1.0835114,1,1521
4562,0.035888672,2,1521
4563,8.982834,3,1521
4564,0.44638062,1,1522
4565,-0.8236389000000001,2,1522
4566,11.312393,3,1522
4567,0.7408600000000001,1,1523
4568,0.31600952,2,1523
4569,7.479278599999999,3,1523
4570,-0.116256714,1,1524
4571,-0.9816437,2,1524
4572,11.803207,3,1524
4573,0.15428162,1,1525
4574,-0.15325928,2,1525
4575,8.685959,3,1525
4576,2.028946,1,1526
4577,-0.45732117,2,1526
4578,10.72821,3,1526
4579,0.20455933,1,1527
4580,-0.1341095,2,1527
4581,10.282883,3,1527
4582,0.9276123,1,1528
4583,0.22264099,2,1528
4584,9.009171,3,1528
4585,0.8414154,1,1529
4586,0.15319824,2,1529
4587,9.988403,3,1529
4588,0.685791,1,1530
4589,0.14123535,2,1530
4590,9.952484,3,1530
4591,-0.31976318,1,1531
4592,0.019119263,2,1531
4593,9.155211999999999,3,1531
4594,0.41285706,1,1532
4595,0.0023651123,2,1532
4596,9.863907000000001,3,1532
4597,0.85339355,1,1533
4598,-0.31367493,2,1533
4599,10.337952,3,1533
4600,1.0712585,1,1534
4601,0.28967285,2,1534
4602,9.097763,3,1534
4603,0.017807007,1,1535
4604,-0.11734009,2,1535
4605,10.651596000000001,3,1535
4606,1.4519348,1,1536
4607,0.47642517,2,1536
4608,9.028319999999999,3,1536
4609,2.4359589,1,1537
4610,-0.55548096,2,1537
4611,11.034668,3,1537
4612,1.7512206999999997,1,1538
4613,-0.43098450000000005,2,1538
4614,9.631668,3,1538
4615,-0.74354553,1,1539
4616,0.41896057,2,1539
4617,8.769745,3,1539
4618,-0.39160156,1,1540
4619,-0.05987549,2,1540
4620,9.933334,3,1540
4621,3.1853485,1,1541
4622,-0.5075989000000001,2,1541
4623,10.663559,3,1541
4624,-0.44187927,1,1542
4625,-0.12213135,2,1542
4626,9.332382,3,1542
4627,-1.2702636999999999,1,1543
4628,0.4716339,2,1543
4629,10.574982,3,1543
4630,0.9850769,1,1544
4631,0.67993164,2,1544
4632,9.054657,3,1544
4633,2.1749878,1,1545
4634,-0.18916321,2,1545
4635,10.862289,3,1545
4636,1.1885834,1,1546
4637,-0.047912598,2,1546
4638,10.09375,3,1546
4639,-2.3883514,1,1547
4640,0.35191345,2,1547
4641,8.45372,3,1547
4642,-0.17611694,1,1548
4643,0.3710785,2,1548
4644,11.331543,3,1548
4645,1.5141907,1,1549
4646,1.0246886999999998,2,1549
4647,8.31485,3,1549
4648,0.2237091,1,1550
4649,0.31600952,2,1550
4650,10.917342999999999,3,1550
4651,-0.5041199000000001,1,1551
4652,0.8475189000000001,2,1551
4653,8.973251,3,1551
4654,1.6746063000000002,1,1552
4655,0.20347595,2,1552
4656,9.923752,3,1552
4657,1.6530609,1,1553
4658,0.22502136,2,1553
4659,9.801651,3,1553
4660,-2.974945,1,1554
4661,0.6488037,2,1554
4662,9.286896,3,1554
4663,-0.41075134,1,1555
4664,0.65119934,2,1555
4665,9.930939,3,1555
4666,1.6913605,1,1556
4667,0.11489868,2,1556
4668,9.926147,3,1556
4669,0.8007201999999999,1,1557
4670,0.27052307,2,1557
4671,9.971634,3,1557
4672,0.36497498,1,1558
4673,0.17713928,2,1558
4674,9.8112335,3,1558
4675,-0.2383728,1,1559
4676,0.41177368,2,1559
4677,10.615677,3,1559
4678,-1.3636475000000001,1,1560
4679,0.8475189000000001,2,1560
4680,8.575821000000001,3,1560
4681,-0.358078,1,1561
4682,0.57218933,2,1561
4683,9.523926,3,1561
4684,1.5812225,1,1562
4685,0.45965576,2,1562
4686,11.171127,3,1562
4687,1.7081146,1,1563
4688,0.46684265,2,1563
4689,9.693909,3,1563
4690,0.66664124,1,1564
4691,0.50753784,2,1564
4692,9.911789,3,1564
4693,-1.7275543000000002,1,1565
4694,0.96484375,2,1565
4695,9.598145,3,1565
4696,-0.9039611999999999,1,1566
4697,1.0462341,2,1566
4698,8.123322,3,1566
4699,0.28356934,1,1567
4700,0.45726013,2,1567
4701,10.438507000000001,3,1567
4702,3.0273285,1,1568
4703,0.6464081,2,1568
4704,10.175139999999999,3,1568
4705,1.3106841999999999,1,1569
4706,0.60331726,2,1569
4707,10.646805,3,1569
4708,-2.227951,1,1570
4709,0.9121703999999999,2,1570
4710,8.556671000000001,3,1570
4711,-1.5575714,1,1571
4712,0.3423462,2,1571
4713,9.765732,3,1571
4714,3.175766,1,1572
4715,-0.43577576,2,1572
4716,12.454422000000001,3,1572
4717,2.0097961,1,1573
4718,0.3638916,2,1573
4719,9.780106,3,1573
4720,-2.2351227000000002,1,1574
4721,0.13883972,2,1574
4722,10.129653999999999,3,1574
4723,-1.1314087,1,1575
4724,0.5793762,2,1575
4725,7.962905999999999,3,1575
4726,1.6362915,1,1576
4727,0.6416168000000001,2,1576
4728,9.677155,3,1576
4729,2.8381805,1,1577
4730,0.16278076,2,1577
4731,11.606873,3,1577
4732,-1.2966003000000001,1,1578
4733,0.3423462,2,1578
4734,8.494415,3,1578
4735,-2.4242706000000003,1,1579
4736,-0.37591553,2,1579
4737,9.737015,3,1579
4738,2.9483185,1,1580
4739,0.17713928,2,1580
4740,11.633208999999999,3,1580
4741,3.5253143,1,1581
4742,1.3167877000000001,2,1581
4743,8.310058999999999,3,1581
4744,-1.2463226,1,1582
4745,0.5673981,2,1582
4746,9.418579,3,1582
4747,-2.3644104,1,1583
4748,0.26812744,2,1583
4749,9.236618,3,1583
4750,1.7703705,1,1584
4751,0.71343994,2,1584
4752,10.09375,3,1584
4753,4.1861267,1,1585
4754,0.9337158000000001,2,1585
4755,8.944533999999999,3,1585
4756,-2.931839,1,1586
4757,-0.043121337999999995,2,1586
4758,9.969238,3,1586
4759,-1.7155914,1,1587
4760,-0.057495117000000005,2,1587
4761,9.926147,3,1587
4762,4.8972014999999995,1,1588
4763,0.39022827,2,1588
4764,10.94368,3,1588
4765,1.5213776,1,1589
4766,0.7661133000000001,2,1589
4767,7.9030457,3,1589
4768,-3.3101196,1,1590
4769,0.17953491,2,1590
4770,10.306824,3,1590
4771,-0.26708984,1,1591
4772,0.25854492,2,1591
4773,10.012344,3,1591
4774,3.8174133,1,1592
4775,0.5003662,2,1592
4776,11.367462,3,1592
4777,-0.28146362,1,1593
4778,0.37586975,2,1593
4779,9.648422,3,1593
4780,0.39610290000000004,1,1594
4781,0.3136139,2,1594
4782,9.605331,3,1594
4783,8.634552000000001,1,1595
4784,0.18911743,2,1595
4785,9.79686,3,1595
4786,4.2483673,1,1596
4787,-0.9122162,2,1596
4788,9.071425999999999,3,1596
4789,1.602768,1,1597
4790,-1.0678406,2,1597
4791,11.714615,3,1597
4792,0.7360687,1,1598
4793,0.68470764,2,1598
4794,6.325271599999999,3,1598
4795,3.4942017,1,1599
4796,-0.79011536,2,1599
4797,12.624419999999999,3,1599
4798,3.4127959999999997,1,1600
4799,-0.5506897,2,1600
4800,6.947769,3,1600
4801,3.0871735,1,1601
4802,-1.8148346000000002,2,1601
4803,11.803207,3,1601
4804,2.4096222000000003,1,1602
4805,-0.61294556,2,1602
4806,8.231049,3,1602
4807,2.2851257,1,1603
4808,-1.3431701999999999,2,1603
4809,11.156769,3,1603
4810,1.2532196000000002,1,1604
4811,-1.223465,2,1604
4812,9.473647999999999,3,1604
4813,1.8948669999999999,1,1605
4814,-0.8356018,2,1605
4815,8.578217,3,1605
4816,2.7088928,1,1606
4817,-1.1013641,2,1606
4818,11.551819,3,1606
4819,1.1622466999999999,1,1607
4820,-0.76138306,2,1607
4821,9.133666999999999,3,1607
4822,1.8661346,1,1608
4823,-0.9002533000000001,2,1608
4824,9.1432495,3,1608
4825,2.847763,1,1609
4826,-1.4078217,2,1609
4827,11.084946,3,1609
4828,-0.18330383,1,1610
4829,-0.17720032,2,1610
4830,7.6564483999999995,3,1610
4831,1.29393,1,1611
4832,-0.737442,2,1611
4833,10.586945,3,1611
4834,4.3082275,1,1612
4835,-1.1253052,2,1612
4836,10.670746000000001,3,1612
4837,3.0632324,1,1613
4838,-0.9912261999999998,2,1613
4839,8.894257000000001,3,1613
4840,-0.7914276,1,1614
4841,-0.5363312,2,1614
4842,9.636444000000001,3,1614
4843,0.52059937,1,1615
4844,-0.83081055,2,1615
4845,10.507935,3,1615
4846,2.4670867999999997,1,1616
4847,-0.9337616,2,1616
4848,11.005936,3,1616
4849,3.3696900000000003,1,1617
4850,-1.2138824,2,1617
4851,10.843124000000001,3,1617
4852,2.2492064999999997,1,1618
4853,-0.17720032,2,1618
4854,8.700317,3,1618
4855,0.09204101599999999,1,1619
4856,-0.13648987,2,1619
4857,9.672363,3,1619
4858,1.7679749,1,1620
4859,-0.17720032,2,1620
4860,9.567017,3,1620
4861,3.1973114,1,1621
4862,-0.20593262,2,1621
4863,10.926926,3,1621
